Drug Name,Generic Name, Number of Prescribers , Number of Medicare Part D Claims , Number of Standardized 30-Day Part D Fills ,Aggregate Cost Paid for Part D Claims, Number of Medicare Beneficiaries , GE65 Suppression Flag , Number of Medicare Part D Claims for Beneficiaries 65+ , Number of Standardized 30-Day Part D Fills for Beneficiaries 65+ ,Aggregate Cost Paid for Part D Claims for Beneficiaries 65+, Beneficiary 65+ Suppression Flag , Number of Medicare Beneficiaries 65+ , Opioid Drug Flag , Antibiotic Drug Flag , High Risk Medication (HRM) Drug Flag , Antipsychotic Drug Flag 
TROSPIUM CHLORIDE ER ,TROSPIUM CHLORIDE ,14947,94895,152628.6,22074273.08,24972,  ,83694,137225.6,19830076.04,  ,22510,N ,N ,N ,N 
TRUEPLUS INSULIN SYRINGE ,"SYRING W-NDL,DISP,INSUL,0.3 ML ",4254,11388,15236.5,239844.74,4627,  ,8274,11267.1,172747.29,  ,3262,N ,N ,N ,N 
TRUEPLUS INSULIN SYRINGE ,"SYRING W-NDL,DISP,INSUL,0.5 ML ",10990,44660,60814.8,878597.90,15451,  ,32772,45347.2,628162.08,  ,10980,N ,N ,N ,N 
TRUEPLUS INSULIN SYRINGE ,"SYRINGE AND NEEDLE,INSULIN,1ML ",9552,32422,44516.9,713220.43,11895,  ,19983,28259.8,434879.67,  ,7427,N ,N ,N ,N 
TRULICITY ,DULAGLUTIDE ,9991,52991,66929.5,35697066.88,17419,  ,37590,48789.1,25945193.10,  ,12424,N ,N ,N ,N 
TRUMENBA ,"N.MENINGITIDIS B,LIPID FHBP RC ",41,68,68,12377.47,38,  ,52,52,10393.48,  ,27,N ,N ,N ,N 
TRUSOPT ,DORZOLAMIDE HCL ,801,3220,4992.2,317831.62,806,  ,3123,4862,309640.84,  ,776,N ,N ,N ,N 
TRUVADA ,EMTRICITABINE/TENOFOVIR ,16613,491276,515316.2,687108192.64,58339,  ,91833,100746.6,131969152.31,  ,11140,N ,N ,N ,N 
TUDORZA PRESSAIR ,ACLIDINIUM BROMIDE ,43222,322086,386856.3,106830209.28,84280,  ,241952,297204.2,81819755.20,  ,63797,N ,N ,N ,N 
TWINRIX ,HEPATITIS A & B VACCINE/PF ,5106,15287,15414.3,1735184.16,9671,  ,11714,11814.8,1317070.37,  ,7381,N ,N ,N ,N 
TWYNSTA ,TELMISARTAN/AMLODIPINE ,264,1087,1401.3,240163.88,262,  ,1016,1330.3,228213.05,  ,249,N ,N ,N ,N 
TYBOST ,COBICISTAT ,133,678,706,135325.26,139,  ,104,122,23408.03,  ,24,N ,N ,N ,N 
TYGACIL ,TIGECYCLINE ,1671,7548,7548,8423411.00,1987,  ,4640,4640,4913860.73,  ,1332,N ,Y ,N ,N 
TYKERB ,LAPATINIB DITOSYLATE ,1043,5282,5465.7,24481806.37,1114,  ,3146,3290.8,14494568.98,  ,677,N ,N ,N ,N 
ULTRAM ,TRAMADOL HCL ,2610,9616,11065.4,3194647.22,2148,  ,7371,8623.7,2391769.37,  ,1721,Y ,N ,N ,N 
TYLENOL-CODEINE NO.3 ,ACETAMINOPHEN WITH CODEINE ,916,1949,2012.3,156490.60,857,  ,1547,1599,126293.06,  ,708,Y ,N ,N ,N 
TYLENOL-CODEINE NO.4 ,ACETAMINOPHEN WITH CODEINE ,488,1401,1495,311951.35,457,  ,1003,1063.8,222760.44,  ,310,Y ,N ,N ,N 
TYPHIM VI ,TYPHOID VACC VI CAPSULR POLYS ,3219,9476,9514,837476.19,9427,  ,9081,9119,802778.80,  ,9032,N ,N ,N ,N 
TYSABRI ,NATALIZUMAB ,412,5828,5842.7,30548895.43,775,  ,743,743,3921980.94,  ,88,N ,N ,N ,N 
TYVASO ,TREPROSTINIL/NEB ACCESSORIES ,36,189,198,3003958.09,35,  ,92,92,1406505.75,  ,16,N ,N ,N ,N 
TYZEKA ,TELBIVUDINE ,49,287,333,335077.08,44,  ,168,202,211064.48,  ,27,N ,N ,N ,N 
TYZINE ,TETRAHYDROZOLINE HCL ,,14,15.3,1097.25,11,# ,,,,# ,,N ,N ,N ,N 
UCERIS ,BUDESONIDE ,3971,14920,17253.5,23945222.18,5146,  ,12023,14067.8,19356793.92,  ,4237,N ,N ,N ,N 
ULESFIA ,BENZYL ALCOHOL ,33,41,41,9832.08,29,  ,16,16,4254.13,  ,16,N ,N ,N ,N 
ULORIC ,FEBUXOSTAT ,64278,610897,857867.5,209739385.11,112954,  ,532994,758901.5,184592664.69,  ,98784,N ,N ,N ,N 
ULTICARE ,"PEN NEEDLE, DIABETIC ",34850,166803,238347.5,6682459.11,55660,  ,115915,169199.1,4524235.40,  ,38770,N ,N ,N ,N 
ULTICARE ,"SYR,NDL,INSULIN,1ML-SHARPS BIN ",169,415,574.3,13037.94,174,  ,261,383.5,8350.15,  ,111,N ,N ,N ,N 
ULTICARE ,"SYR-ND,INS,0.3/CONTAINER,EMPTY ",46,118,154.1,2489.93,48,  ,94,122.1,2088.94,# ,,N ,N ,N ,N 
ULTICARE ,"SYR-ND,INS,0.5/CONTAINER,EMPTY ",106,280,341.9,8263.92,112,  ,206,253.7,5990.58,  ,82,N ,N ,N ,N 
ULTICARE ,"SYRING W-NDL,DISP,INSUL,0.3 ML ",1991,4976,7013.2,129961.60,2025,  ,3609,5194,94325.22,  ,1474,N ,N ,N ,N 
ULTICARE ,"SYRING W-NDL,DISP,INSUL,0.5 ML ",5295,16786,23306.8,456172.74,5756,  ,12170,17353.1,330802.36,  ,4119,N ,N ,N ,N 
ULTICARE ,"SYRINGE AND NEEDLE,INSULIN,1ML ",5905,17800,25091.9,502618.17,6378,  ,11121,16191,312638.33,  ,4069,N ,N ,N ,N 
ULTILET ALCOHOL SWAB ,ALCOHOL ANTISEPTIC PADS ,76,259,294.7,661.57,103,  ,242,277.7,614.54,# ,,N ,N ,N ,N 
ULTILET INSULIN SYRINGE ,"SYRING W-NDL,DISP,INSUL,0.3 ML ",68,196,207.5,3089.57,82,  ,153,158.5,2347.02,  ,60,N ,N ,N ,N 
ULTILET INSULIN SYRINGE ,"SYRING W-NDL,DISP,INSUL,0.5 ML ",105,321,394,5561.24,118,  ,235,295.3,4015.49,  ,89,N ,N ,N ,N 
ULTILET INSULIN SYRINGE ,"SYRINGE AND NEEDLE,INSULIN,1ML ",148,580,704.2,9760.90,195,  ,385,487.2,6261.08,  ,132,N ,N ,N ,N 
ULTIMATECARE ONE ,PNV W-CA NO.37/IRON/FA/OMEGA-3 ,73,198,284.2,9576.79,67,  ,117,169.2,5814.32,  ,41,N ,N ,N ,N 
ULTRA COMFORT ,"SYR W-NDL,INS 0.3 ML HALF MARK ",3419,8124,12012.2,110235.01,3522,  ,6069,9210.9,82499.96,  ,2614,N ,N ,N ,N 
ULTRA COMFORT ,"SYRING W-NDL,DISP,INSUL,0.3 ML ",866,2131,3328.5,51162.35,860,  ,1580,2532.4,38635.64,  ,633,N ,N ,N ,N 
ULTRA COMFORT ,"SYRING W-NDL,DISP,INSUL,0.5 ML ",11129,34341,48723,587053.96,13141,  ,24914,36032.4,424351.33,  ,9403,N ,N ,N ,N 
ULTRA COMFORT ,"SYRINGE AND NEEDLE,INSULIN,1ML ",12511,37463,56708.4,660827.62,15405,  ,24085,37688.7,425383.64,  ,10018,N ,N ,N ,N 
ULTRA COMFORT ,"SYRINGE W-NDL, DISP., INSULIN ",11,23,29,341.23,,* ,,,,* ,,N ,N ,N ,N 
ULTRA-THIN II ,"PEN NEEDLE, DIABETIC ",1470,3525,5464.2,117145.92,1625,  ,2289,3682.1,74309.83,  ,1060,N ,N ,N ,N 
ULTRA-THIN II ,"SYRING W-NDL,DISP,INSUL,0.3 ML ",246,677,953.8,20858.77,286,  ,501,719.4,15641.93,  ,207,N ,N ,N ,N 
ULTRA-THIN II ,"SYRING W-NDL,DISP,INSUL,0.5 ML ",816,2991,3868.8,80563.91,1023,  ,2125,2807.3,57283.03,  ,737,N ,N ,N ,N 
ULTRA-THIN II ,"SYRINGE AND NEEDLE,INSULIN,1ML ",623,1888,2516.2,55808.88,667,  ,1210,1648.5,35339.03,  ,420,N ,N ,N ,N 
ULTRACET ,TRAMADOL HCL/ACETAMINOPHEN ,811,2928,3395.1,890804.99,671,  ,2480,2874.4,736060.84,  ,570,Y ,N ,N ,N 
ULTRACOMFORT ,"PEN NEEDLE, DIABETIC ",,17,25.3,262.87,,# ,,,,# ,,N ,N ,N ,N 
ULTRACOMFORT ,"SYR,NDL,INSULIN,1ML-SHARPS BIN ",,23,25.3,560.00,,# ,,,,# ,,N ,N ,N ,N 
ULTRACOMFORT ,"SYR-ND,INS,0.5/CONTAINER,EMPTY ",,12,12.5,254.79,,* ,,,,* ,,N ,N ,N ,N 
ULTRAM ER ,TRAMADOL HCL ,366,1427,1924,646077.53,296,  ,1037,1429,464623.53,  ,207,Y ,N ,N ,N 
ULTRAVATE ,HALOBETASOL PROPIONATE ,60,76,91.8,47399.37,62,# ,,,,# ,,N ,N ,N ,N 
ULTRAVATE X ,HALOBETASOL/LACTIC ACID ,81,119,133,66305.77,98,  ,96,108.4,54519.94,  ,82,N ,N ,N ,N 
ULTRESA ,LIPASE/PROTEASE/AMYLASE ,51,167,196.7,426435.44,45,  ,56,76,50640.49,  ,18,N ,N ,N ,N 
UMECTA ,UREA ,59,110,118.2,27876.90,71,  ,59,64.9,14658.11,  ,48,N ,N ,N ,N 
UMECTA PD ,UREA ,38,52,52,12314.45,38,  ,39,39,8851.46,# ,,N ,N ,N ,N 
UNASYN ,AMPICILLIN SODIUM/SULBACTAM NA ,204,595,595,113875.01,206,  ,371,371,66401.52,  ,129,N ,Y ,N ,N 
UNIFINE PENTIPS ,"PEN NEEDLE, DIABETIC ",54914,313408,452796.6,8389197.74,97638,  ,223529,330929.6,5918742.03,  ,69607,N ,N ,N ,N 
UNIFINE PENTIPS PLUS ,"PEN NEEDLE, DIABETIC ",14058,45310,74642.6,1296786.64,17765,  ,33467,57319.1,949750.41,  ,13166,N ,N ,N ,N 
UNIRETIC ,MOEXIPRIL/HYDROCHLOROTHIAZIDE ,,13,21.7,1334.80,,  ,13,21.7,1334.80,* ,,N ,N ,N ,N 
UNITHROID ,LEVOTHYROXINE SODIUM ,3359,18898,38316.4,613150.51,4640,  ,17065,35270.5,556448.13,  ,4188,N ,N ,N ,N 
UNIVASC ,MOEXIPRIL HCL ,96,189,293.3,26278.66,91,  ,171,268.4,24262.44,# ,,N ,N ,N ,N 
UR N-C ,MTH/ME BLUE/SOD PHOS/PHEN/HYOS ,60,123,135,14666.18,64,  ,95,103,10100.80,  ,52,N ,N ,N ,N 
URAMIT MB ,MTH/ME BLUE/SOD PHOS/PHEN/HYOS ,,11,11,514.17,,* ,,,,* ,,N ,N ,N ,N 
UREA ,UREA ,454,782,824.1,75863.12,528,  ,538,566.6,48268.17,  ,381,N ,N ,N ,N 
URECHOLINE ,BETHANECHOL CHLORIDE ,28,75,95,59416.95,23,  ,53,67,46688.37,# ,,N ,N ,N ,N 
URELLE ,MTH/ME BLUE/SOD PHOS/PHEN/HYOS ,86,209,226.5,76904.91,80,  ,165,180.5,52571.25,  ,66,N ,N ,N ,N 
URIBEL ,MTH/ME BLUE/SOD PHOS/PHEN/HYOS ,214,598,660.4,102895.22,233,  ,411,457.4,62244.17,  ,178,N ,N ,N ,N 
URIN D.S. ,MTH/ME BLUE/SOD PHOS/PHEN/HYOS ,704,4005,4007.6,29764.99,2951,  ,3624,3626.1,26340.66,  ,2628,N ,N ,N ,N 
URO-BLUE ,METHEN/SOD PHOS/METH BLUE/HYOS ,20,32,34,5714.72,21,# ,,,,# ,,N ,N ,N ,N 
URO-L ,MTH/ME BLUE/SOD PHOS/PHEN/HYOS ,11,20,20.5,6188.35,11,* ,,,,* ,,N ,N ,N ,N 
UROCIT-K ,POTASSIUM CITRATE ,584,2125,2949.8,661401.81,596,  ,1808,2565.7,583652.55,  ,517,N ,N ,N ,N 
UROGESIC-BLUE ,METHEN/SOD PHOS/METH BLUE/HYOS ,280,529,555.4,73315.52,296,  ,432,452.4,54148.50,  ,247,N ,N ,N ,N 
UROXATRAL ,ALFUZOSIN HCL ,1158,5415,8975.6,4341972.71,1123,  ,4957,8311.3,4012267.23,  ,1049,N ,N ,N ,N 
URSO ,URSODIOL ,301,853,1171.3,350276.51,294,  ,727,1013.9,294699.45,  ,243,N ,N ,N ,N 
URSO FORTE ,URSODIOL ,355,1190,2184,641463.42,360,  ,1041,1927.6,575352.12,  ,308,N ,N ,N ,N 
URSODIOL ,URSODIOL ,48097,378550,541393.5,136982435.70,74234,  ,300581,443622.4,110599193.92,  ,58208,N ,N ,N ,N 
USTELL ,METHEN/M-BLUE/SAL/NA PHOS/HYOS ,98,213,234.9,35858.20,99,  ,160,181.3,26368.82,  ,84,N ,N ,N ,N 
UTA ,METHEN/M-BLUE/SAL/NA PHOS/HYOS ,22,25,25,1704.76,22,# ,,,,# ,,N ,N ,N ,N 
UTIRA-C ,MTH/ME BLUE/SOD PHOS/PHEN/HYOS ,19,54,62,18695.43,21,  ,39,41,12613.76,# ,,N ,N ,N ,N 
VAGIFEM ,ESTRADIOL ,47785,341048,571465,87647878.87,102488,  ,315057,535326.8,81564438.95,  ,94188,N ,N ,N ,N 
VALACYCLOVIR ,VALACYCLOVIR HCL ,274301,1590781,1900490.8,66561486.34,721158,  ,1126256,1361457.4,45613912.99,  ,574098,N ,N ,N ,N 
VALCHLOR ,MECHLORETHAMINE HCL ,408,2181,2184,11056394.16,646,  ,1928,1931,9437655.96,  ,574,N ,N ,N ,N 
VALCYTE ,VALGANCICLOVIR HCL ,2895,15090,15667.4,44181738.29,5516,  ,4612,4945.8,13327943.34,  ,1802,N ,N ,N ,N 
VALGANCICLOVIR HCL ,VALGANCICLOVIR HCL ,6614,57117,60082.2,129563585.32,16646,  ,18194,19715.4,41318404.53,  ,5470,N ,N ,N ,N 
VALIUM ,DIAZEPAM ,4495,16969,19313.6,6988934.97,3921,  ,12590,14601.2,4689590.55,  ,3053,N ,N ,N ,N 
VALPROATE SODIUM ,VALPROIC ACID (AS SODIUM SALT) ,34,217,217,29836.88,46,  ,54,54,3885.53,  ,16,N ,N ,N ,N 
VALPROIC ACID ,VALPROIC ACID ,21919,124533,154792.3,4680384.53,22633,  ,60627,79830.9,2106301.81,  ,11877,N ,N ,N ,N 
VALPROIC ACID ,VALPROIC ACID (AS SODIUM SALT) ,26434,274836,282946.7,6204202.35,37273,  ,136881,140118.8,2708352.19,  ,21302,N ,N ,N ,N 
VALSARTAN ,VALSARTAN ,222356,3964298,6667099.1,321733477.81,806361,  ,3569932,6096893.1,293639071.08,  ,728673,N ,N ,N ,N 
VALSARTAN-HYDROCHLOROTHIAZIDE ,VALSARTAN/HYDROCHLOROTHIAZIDE ,174072,3272717,5929003.9,124308416.97,618319,  ,2955938,5458185.6,114517132.20,  ,564050,N ,N ,N ,N 
VALSTAR ,VALRUBICIN ,19,42,48,526446.72,20,  ,42,48,526446.72,  ,20,N ,N ,N ,N 
VALTREX ,VALACYCLOVIR HCL ,2639,8708,11795.5,4645805.82,2454,  ,5214,7394.9,2746513.84,  ,1664,N ,N ,N ,N 
VANATOL LQ ,BUTALB/ACETAMINOPHEN/CAFFEINE ,,19,19,37129.31,15,* ,,,,* ,,N ,N ,Y ,N 
VANCOCIN HCL ,VANCOMYCIN HCL ,307,400,406.3,636092.32,296,  ,311,316,451447.33,  ,233,N ,Y ,N ,N 
VANCOMYCIN ,"VANCOMYCIN IN DEXTROSE,ISO-OSM ",1360,5205,5205,349799.05,1697,  ,3994,3994,249112.11,  ,1331,N ,Y ,N ,N 
VANCOMYCIN HCL ,VANCOMYCIN HCL ,80745,381258,384161.6,115759508.86,129328,  ,279946,282552.7,87182321.37,  ,99058,N ,Y ,N ,N 
VANCOMYCIN HCL ,VANCOMYCIN HCL/D5W ,3533,15949,15950.7,2266971.93,5134,  ,11518,11519.2,1461462.05,  ,3824,N ,Y ,N ,N 
VANCOMYCIN-D5W ,VANCOMYCIN HCL/D5W ,637,2087,2087,77701.39,707,  ,1663,1663,58768.87,  ,577,N ,Y ,N ,N 
VANDAZOLE ,METRONIDAZOLE ,4415,6575,6839.3,368967.49,5492,  ,4110,4307.7,221063.19,  ,3432,N ,N ,N ,N 
VANISHPOINT ,"SYRING W-NDL,DISP,INSUL,0.5 ML ",,22,24.3,1589.64,,# ,,,,# ,,N ,N ,N ,N 
VANISHPOINT ,"SYRINGE AND NEEDLE,INSULIN,1ML ",255,1881,1943.4,124343.22,415,  ,1696,1752.8,111873.92,  ,375,N ,N ,N ,N 
VANOS ,FLUOCINONIDE ,137,211,231,470208.49,135,  ,183,203,410484.53,  ,121,N ,N ,N ,N 
VANTAS ,HISTRELIN AC ,18,37,139.6,121842.65,36,# ,,,,# ,,N ,N ,N ,N 
VAQTA ,HEPATITIS A VIRUS VACCINE/PF ,3242,5474,5517.1,451741.09,5010,  ,4624,4660.3,372890.86,  ,4241,N ,N ,N ,N 
VARIVAX VACCINE ,VARICELLA VACCINE LIVE/PF ,907,1773,1783,213531.62,1439,  ,981,985,119957.45,  ,851,N ,N ,N ,N 
VARUBI ,ROLAPITANT HYDROCHLORIDE ,62,107,108.8,63178.80,79,  ,94,95.8,56221.92,  ,68,N ,N ,N ,N 
VASCEPA ,ICOSAPENT ETHYL ,14105,191221,240173.4,44725395.51,41402,  ,156709,198261.4,36670117.09,  ,33439,N ,N ,N ,N 
VASELINE PETROLEUM ,"PETROLATUM,WHITE ",,14,14,115.08,,  ,14,14,115.08,* ,,N ,N ,N ,N 
VASERETIC ,ENALAPRIL/HYDROCHLOROTHIAZIDE ,117,523,933.6,371632.12,104,  ,491,873.6,343776.18,# ,,N ,N ,N ,N 
VASOTEC ,ENALAPRIL MALEATE ,1264,5236,9729.8,7466610.82,1109,  ,5007,9330,7120660.77,  ,1049,N ,N ,N ,N 
VECAMYL ,MECAMYLAMINE HCL ,,22,22,106549.90,11,  ,,,0.00,  ,,N ,N ,N ,N 
VECTIBIX ,PANITUMUMAB ,28,203,203,1227420.87,40,  ,138,138,751082.16,  ,27,N ,N ,N ,N 
VECTICAL ,CALCITRIOL ,1473,5985,6910.2,1641732.41,3010,  ,5234,6045.4,1354954.82,  ,2694,N ,N ,N ,N 
VELCADE ,BORTEZOMIB ,304,2514,2566.8,14692453.79,537,  ,2194,2241.1,12826579.31,  ,467,N ,N ,N ,N 
VELETRI ,EPOPROSTENOL SODIUM (ARGININE) ,,40,40,191762.06,,* ,,,,* ,,N ,N ,N ,N 
VELIVET ,DESOGESTREL-ETHINYL ESTRADIOL ,274,1448,1776.2,41718.73,239,* ,,,,* ,,N ,N ,N ,N 
VELPHORO ,SUCROFERRIC OXYHYDROXIDE ,4031,29390,34640.9,42982140.80,8363,  ,6800,8084.6,9001066.22,  ,2163,N ,N ,N ,N 
VELTIN ,CLINDAMYCIN/TRETINOIN ,89,150,150,49933.25,84,  ,54,54,16069.11,  ,39,N ,N ,N ,N 
VEMAVITE-PRX 2 ,PNV66/IRON FUMARATE/FA/DSS/DHA ,11,20,38,1594.49,11,* ,,,,* ,,N ,N ,N ,N 
VENLAFAXINE HCL ,VENLAFAXINE HCL ,123280,992914,1364716.5,35699335.67,202646,  ,667482,966987.8,24316962.44,  ,137053,N ,N ,N ,N 
VITAMEDMD PLUS RX ,PRENATAL NO.39/IRON/FA #6/DHA ,,31,31,2836.24,,* ,,,,* ,,N ,N ,N ,N 
VENLAFAXINE HCL ER ,VENLAFAXINE HCL ,237116,4612893,6498581,121837931.34,727758,  ,2769716,4245483.2,75391642.70,  ,466871,N ,N ,N ,N 
VENTAVIS ,ILOPROST TROMETHAMINE ,11,60,60,1172368.74,11,  ,42,42,870383.89,* ,,N ,N ,N ,N 
VENTOLIN HFA ,ALBUTEROL SULFATE ,284303,2713038,3032707.1,149515354.49,1111950,  ,1799306,2036181.7,100021988.75,  ,787355,N ,N ,N ,N 
VERAMYST ,FLUTICASONE FUROATE ,11798,32555,46218.2,6839976.92,12839,  ,25659,37351.9,5503898.63,  ,10431,N ,N ,N ,N 
VERAPAMIL ER ,VERAPAMIL HCL ,171459,2081222,3784516.9,51104944.93,404833,  ,1807047,3387401.4,45698249.95,  ,356473,N ,N ,N ,N 
VERAPAMIL ER PM ,VERAPAMIL HCL ,20051,105555,191553.4,11217246.17,20907,  ,93418,174242.5,10208896.68,  ,18559,N ,N ,N ,N 
VERAPAMIL HCL ,VERAPAMIL HCL ,76403,443104,742115.6,17392234.48,94827,  ,354576,618651.4,15030362.26,  ,76838,N ,N ,N ,N 
VERAPAMIL SR ,VERAPAMIL HCL ,46535,186189,375281.7,12409122.74,56822,  ,161115,334405.8,11084143.17,  ,49482,N ,N ,N ,N 
VEREGEN ,SINECATECHINS ,296,515,531.2,609876.80,313,  ,207,215,214894.55,  ,161,N ,N ,N ,N 
VERELAN ,VERAPAMIL HCL ,366,1132,2090.5,413919.60,346,  ,1028,1960.5,391011.76,  ,314,N ,N ,N ,N 
VERELAN PM ,VERAPAMIL HCL ,185,862,1445,299394.75,159,  ,828,1387,285262.89,# ,,N ,N ,N ,N 
VERSACLOZ ,CLOZAPINE ,92,1046,1046.3,1402534.31,113,  ,133,133,151266.36,  ,20,N ,N ,N ,Y 
VESICARE ,SOLIFENACIN SUCCINATE ,137003,1982464,2703893.1,631555298.09,394920,  ,1651846,2290429.6,531370565.12,  ,337527,N ,N ,N ,N 
VESTURA ,ETHINYL ESTRADIOL/DROSPIRENONE ,785,3356,4626.1,232758.17,704,  ,24,34.8,1407.06,* ,,N ,N ,N ,N 
VEXOL ,RIMEXOLONE ,935,3401,4845.9,351502.89,1314,  ,3020,4342,313804.33,  ,1205,N ,N ,N ,N 
VFEND ,VORICONAZOLE ,111,360,365.3,1475703.40,103,  ,220,221.3,952026.99,  ,65,N ,N ,N ,N 
VFEND IV ,VORICONAZOLE ,77,258,258,138933.46,76,  ,185,185,76230.82,  ,57,N ,N ,N ,N 
VGO 20 ,"SUB-Q INSULIN DEVICE, 20 UNIT ",1450,10167,11798.9,3106274.62,2409,  ,7189,8534.9,2240417.87,  ,1655,N ,N ,N ,N 
VGO 30 ,"SUB-Q INSULIN DEVICE, 30 UNIT ",1637,10698,12247.2,3235168.21,2551,  ,7393,8655.1,2273343.25,  ,1682,N ,N ,N ,N 
VGO 40 ,"SUB-Q INSULIN DEVICE, 40 UNIT ",2001,16273,19144.7,5066258.21,3413,  ,10261,12437.1,3274047.46,  ,2049,N ,N ,N ,N 
VIAGRA ,SILDENAFIL CITRATE ,5931,161660,170584.3,25587100.38,30513,  ,140697,148614.7,22321932.33,  ,26778,N ,N ,N ,N 
VIBATIV ,TELAVANCIN HCL ,17,66,66,122611.78,17,  ,36,36,61131.41,* ,,N ,Y ,N ,N 
VIBRAMYCIN ,DOXYCYCLINE CALCIUM ,1220,2418,2614.8,328635.37,1373,  ,1752,1885.5,197214.05,  ,1047,N ,Y ,N ,N 
VIBRAMYCIN ,DOXYCYCLINE HYCLATE ,56,122,148,47131.74,59,  ,100,124,39151.89,# ,,N ,Y ,N ,N 
VIBRAMYCIN ,DOXYCYCLINE MONOHYDRATE ,117,181,181.1,22323.78,114,  ,126,126.1,16346.31,  ,87,N ,Y ,N ,N 
VICODIN ,HYDROCODONE/ACETAMINOPHEN ,34631,73850,75216.1,4991073.02,49442,  ,59532,60778.6,4018231.18,  ,40198,Y ,N ,N ,N 
VICODIN ES ,HYDROCODONE/ACETAMINOPHEN ,15571,40244,41420.2,4520384.70,19558,  ,28816,29757,3146941.56,  ,14593,Y ,N ,N ,N 
VICODIN HP ,HYDROCODONE/ACETAMINOPHEN ,4616,13367,13863.2,2661430.94,4497,  ,8152,8522.4,1614912.88,  ,2849,Y ,N ,N ,N 
VICOPROFEN ,HYDROCODONE/IBUPROFEN ,97,350,374.6,143606.75,74,  ,188,205.9,82326.71,  ,42,Y ,N ,N ,N 
VICTOZA 2-PAK ,LIRAGLUTIDE ,49301,353617,425560.3,177290562.99,93233,  ,243220,298806.6,124035149.59,  ,63722,N ,N ,N ,N 
VICTOZA 3-PAK ,LIRAGLUTIDE ,62657,686358,995170.8,580797301.90,160587,  ,483393,728757.6,421924739.62,  ,114273,N ,N ,N ,N 
VICTRELIS ,BOCEPREVIR ,,23,23,156193.24,,# ,,,,# ,,N ,N ,N ,N 
VIDAZA ,AZACITIDINE ,22,112,118.1,706052.75,32,# ,,,,# ,,N ,N ,N ,N 
VIDEX ,DIDANOSINE ,13,59,59.1,11038.87,11,* ,,,,* ,,N ,N ,N ,N 
VIDEX EC ,DIDANOSINE ,60,150,164,46371.45,59,  ,35,43,13309.15,  ,18,N ,N ,N ,N 
VIEKIRA PAK ,OMBITA/PARITAP/RITON/DASABUVIR ,1562,7865,7878.6,219927183.85,2615,  ,3966,3977.7,111017521.16,  ,1366,N ,N ,N ,N 
VIGAMOX ,MOXIFLOXACIN HCL ,45464,581253,584942.5,80770852.22,393603,  ,536055,539387.2,74355792.84,  ,364805,N ,N ,N ,N 
VIIBRYD ,VILAZODONE HYDROCHLORIDE ,33683,297899,350867.3,65726007.39,49261,  ,134410,167859.6,30776897.38,  ,23311,N ,N ,N ,N 
VIMIZIM ,ELOSULFASE ALFA ,,39,39,4241866.22,,* ,,,,* ,,N ,N ,N ,N 
VIMOVO ,NAPROXEN/ESOMEPRAZOLE MAG ,6846,26549,31059.8,41266171.46,11255,  ,19423,23262.1,30600266.91,  ,8325,N ,N ,N ,N 
VIMPAT ,LACOSAMIDE ,34216,471300,517770,302112657.39,52158,  ,152909,171798.2,86429615.31,  ,18849,N ,N ,N ,N 
VINBLASTINE SULFATE ,VINBLASTINE SULFATE ,15,32,32,2518.69,15,# ,,,,# ,,N ,N ,N ,N 
VINCASAR PFS ,VINCRISTINE SULFATE ,14,44,44,1519.51,15,# ,,,,# ,,N ,N ,N ,N 
VINCRISTINE SULFATE ,VINCRISTINE SULFATE ,95,410,413.4,5947.44,117,  ,364,367.4,5262.10,  ,105,N ,N ,N ,N 
VINORELBINE TARTRATE ,VINORELBINE TARTRATE ,59,266,266,44926.12,82,  ,233,233,39116.21,# ,,N ,N ,N ,N 
VIOKACE ,LIPASE/PROTEASE/AMYLASE ,551,1667,1994.8,1791545.62,531,  ,969,1196,935256.81,  ,310,N ,N ,N ,N 
VIORELE ,DESOG-E.ESTRADIOL/E.ESTRADIOL ,680,3275,4248.6,128774.76,601,  ,15,24,791.22,* ,,N ,N ,N ,N 
VIRACEPT ,NELFINAVIR MESYLATE ,1310,10658,11504.7,10865023.67,1327,  ,4108,4659.1,4378191.52,  ,549,N ,N ,N ,N 
VIRAMUNE ,NEVIRAPINE ,197,896,1005,690290.12,184,  ,351,409,279209.68,  ,71,N ,N ,N ,N 
VIRAMUNE XR ,NEVIRAPINE ,584,4565,4860.1,3145611.30,730,  ,1497,1625,1056905.08,  ,238,N ,N ,N ,N 
VIREAD ,TENOFOVIR DISOPROXIL FUMARATE ,12610,174577,192929.6,161992668.21,21970,  ,79833,92057.7,80886062.28,  ,10107,N ,N ,N ,N 
VIROPTIC ,TRIFLURIDINE ,95,140,158.7,37160.96,100,  ,120,137.8,32420.29,  ,88,N ,N ,N ,N 
VIRT NATE ,PRENATAL VIT NO.73/IRON/FA ,33,152,154,108.68,29,  ,72,72,0.20,  ,14,N ,N ,N ,N 
VIRT-ADVANCE ,PRENATAL VIT 15/IRON CB/FA/DSS ,33,105,123,338.55,31,  ,85,97,257.64,  ,20,N ,N ,N ,N 
VIRT-C DHA ,PNV#16/IRON FUM & PS/FA/OM-3 ,30,52,73,2597.38,29,* ,,,,* ,,N ,N ,N ,N 
VIRT-CAPS ,B COMPLEX & C NO.20/FOLIC ACID ,98,331,529.7,5707.07,113,  ,279,465.7,4906.59,  ,101,N ,N ,N ,N 
