Drug Name,Generic Name, Number of Prescribers , Number of Medicare Part D Claims , Number of Standardized 30-Day Part D Fills ,Aggregate Cost Paid for Part D Claims, Number of Medicare Beneficiaries , GE65 Suppression Flag , Number of Medicare Part D Claims for Beneficiaries 65+ , Number of Standardized 30-Day Part D Fills for Beneficiaries 65+ ,Aggregate Cost Paid for Part D Claims for Beneficiaries 65+, Beneficiary 65+ Suppression Flag , Number of Medicare Beneficiaries 65+ , Opioid Drug Flag , Antibiotic Drug Flag , High Risk Medication (HRM) Drug Flag , Antipsychotic Drug Flag 
TRUVADA ,EMTRICITABINE/TENOFOVIR ,15395,488131,506622.5,620913185.48,57248,  ,68924,74687.6,89584369.57,  ,8305,N ,N ,N ,N 
TUDORZA PRESSAIR ,ACLIDINIUM BROMIDE ,19531,101654,120136.5,26495288.46,42751,  ,81241,97786.1,21499482.51,  ,34262,N ,N ,N ,N 
TUSSICAPS ,HYDROCODONE/CHLORPHEN POLIS ,445,806,850.2,195071.47,524,  ,742,776.2,174571.76,  ,485,N ,N ,Y ,N 
TUSSIGON ,HYDROCODONE BIT/HOMATROP ME-BR ,52,99,115,3483.42,55,# ,,,,# ,,N ,N ,N ,N 
TUSSIONEX ,HYDROCODONE/CHLORPHEN POLIS ,267,550,574.1,128330.79,262,  ,474,496.1,106914.07,  ,231,N ,N ,Y ,N 
TWINRIX ,HEPATITIS A & B VACCINE/PF ,3992,10696,10764,1175410.54,6662,  ,8524,8573.1,929372.45,  ,5248,N ,N ,N ,N 
TWYNSTA ,TELMISARTAN/AMLODIPINE ,1751,9902,14725.4,2100953.06,1773,  ,9074,13621.4,1942640.39,  ,1618,N ,N ,N ,N 
TYGACIL ,TIGECYCLINE ,2534,11042,11043.2,9183039.56,3150,  ,6699,6699.9,5251445.29,  ,2108,N ,Y ,N ,N 
TYKERB ,LAPATINIB DITOSYLATE ,1304,6214,6423.1,25590939.40,1372,  ,3933,4082.2,16017851.22,  ,862,N ,N ,N ,N 
TYLENOL-CODEINE NO.3 ,ACETAMINOPHEN WITH CODEINE ,825,2519,2714.9,208486.74,729,  ,2110,2287.9,179531.96,  ,613,Y ,N ,N ,N 
TYLENOL-CODEINE NO.4 ,ACETAMINOPHEN WITH CODEINE ,290,1501,1639.5,308215.68,236,  ,1021,1107.7,207375.30,  ,160,Y ,N ,N ,N 
TYLOX ,OXYCODONE HCL/ACETAMINOPHEN ,18,25,29,5167.64,17,# ,,,,# ,,Y ,N ,N ,N 
TYPHIM VI ,TYPHOID VACC VI CAPSULR POLYS ,3007,6790,6810.1,540956.63,6761,  ,6536,6556.1,521412.95,  ,6510,N ,N ,N ,N 
TYSABRI ,NATALIZUMAB ,320,3508,3523.1,15332358.36,493,  ,244,244,1068262.98,  ,41,N ,N ,N ,N 
TYVASO ,TREPROSTINIL/NEB ACCESSORIES ,53,357,362.4,4996715.65,51,  ,168,168,2350506.60,  ,28,N ,N ,N ,N 
TYVASO ,TREPROSTINIL/NEBULIZER/ACCESOR ,15,15,15,208826.85,15,# ,,,,# ,,N ,N ,N ,N 
TYZEKA ,TELBIVUDINE ,62,406,446.1,378362.97,55,  ,240,280,245052.38,  ,30,N ,N ,N ,N 
U-CORT ,HYDROCORTISONE ACETATE/UREA ,134,224,254,10626.47,142,  ,168,198,7534.02,  ,117,N ,N ,N ,N 
UCERIS ,BUDESONIDE ,1817,4928,5572.9,6793470.95,2211,  ,4026,4579.8,5564864.16,  ,1824,N ,N ,N ,N 
UDAMIN ,"MULTIVITAMINS, MIN #28/FA/LYCO ",,27,79,1533.56,,  ,27,79,1533.56,* ,,N ,N ,N ,N 
UDAMIN SP ,"MV, MIN CMB#9/FA/SAW PALMET XT ",25,145,236,6665.21,29,  ,145,236,6665.21,  ,29,N ,N ,N ,N 
ULESFIA ,BENZYL ALCOHOL ,211,294,295,43285.89,221,  ,96,97,15080.61,  ,77,N ,N ,N ,N 
ULORIC ,FEBUXOSTAT ,56057,514865,694489.3,132242999.21,97099,  ,445124,609650.8,115488852.50,  ,84069,N ,N ,N ,N 
ULTICARE ,"NEEDLES, INSULIN DISPOSABLE ",24622,111222,149516.8,3172185.08,37052,  ,77962,106907.8,2183165.94,  ,25892,N ,N ,N ,N 
ULTICARE ,"SYRG-ND,INS,0.3/CONTAINER ",47,99,142.3,2301.82,44,  ,83,119.2,1874.07,  ,32,N ,N ,N ,N 
ULTICARE ,"SYRG-ND,INS,0.5/CONTAINER ",133,334,416.6,9354.70,135,  ,228,284.6,6183.45,  ,87,N ,N ,N ,N 
ULTICARE ,"SYRING W-NDL,DISP,INSUL,0.3ML ",1584,4067,5431.2,78008.83,1637,  ,3204,4288.2,60974.63,  ,1250,N ,N ,N ,N 
ULTICARE ,"SYRING W-NDL,DISP,INSUL,0.5ML ",4646,15277,19730.3,294924.63,5130,  ,11159,14693,214620.47,  ,3637,N ,N ,N ,N 
ULTICARE ,"SYRINGE & NEEDLE,INSULIN,1 ML ",4863,15012,19524.9,293705.43,5153,  ,9322,12496.1,179400.36,  ,3232,N ,N ,N ,N 
ULTICARE ,"SYRNGE&NEEDLE,INSLN,1ML&SHARPS ",137,361,468.3,9201.50,137,  ,189,260.7,4965.95,  ,77,N ,N ,N ,N 
ULTILET ALCOHOL SWAB ,ALCOHOL ANTISEPTIC PADS ,29,39,43,169.21,32,# ,,,,# ,,N ,N ,N ,N 
ULTILET INSULIN SYRINGE ,"SYRING W-NDL,DISP,INSUL,0.3ML ",83,421,440.7,6472.05,140,  ,250,259.7,3773.72,  ,91,N ,N ,N ,N 
ULTILET INSULIN SYRINGE ,"SYRING W-NDL,DISP,INSUL,0.5ML ",211,860,932.9,14822.10,282,  ,591,636.3,9616.31,  ,189,N ,N ,N ,N 
ULTILET INSULIN SYRINGE ,"SYRINGE & NEEDLE,INSULIN,1 ML ",210,771,824.9,14535.50,272,  ,564,606.3,11195.92,  ,200,N ,N ,N ,N 
ULTIMATECARE ONE ,PNV W-CA NO.37/IRON/FA/OMEGA-3 ,53,191,227,7729.87,50,  ,41,55,1492.52,* ,,N ,N ,N ,N 
ULTRA COMFORT ,"SYR W-NDL,INS 0.3 ML HALF MARK ",5718,16410,22387,251945.98,5985,  ,12698,17498.1,193709.71,  ,4480,N ,N ,N ,N 
ULTRA COMFORT ,"SYRING W-NDL,DISP,INSUL,0.3ML ",1179,3325,4717.1,68650.43,1205,  ,2521,3606.8,50972.30,  ,893,N ,N ,N ,N 
ULTRA COMFORT ,"SYRING W-NDL,DISP,INSUL,0.5ML ",17564,68303,90439.7,1156821.37,21912,  ,49180,66164.4,828509.57,  ,15515,N ,N ,N ,N 
ULTRA COMFORT ,"SYRINGE & NEEDLE,INSULIN,1 ML ",17467,67318,92492.7,1159374.98,21806,  ,42143,59624.6,716330.46,  ,13623,N ,N ,N ,N 
ULTRA COMFORT ,"SYRINGE W-NDL, DISP., INSULIN ",12,39,40.2,565.60,12,  ,13,14.2,146.81,* ,,N ,N ,N ,N 
ULTRA-THIN II ,"NEEDLES, INSULIN DISPOSABLE ",732,1738,2843.3,68896.79,773,  ,1040,1775,40134.99,  ,477,N ,N ,N ,N 
ULTRA-THIN II ,"SYRING W-NDL,DISP,INSUL,0.3ML ",223,712,1172.4,25206.44,246,  ,460,739.3,15694.09,  ,164,N ,N ,N ,N 
ULTRA-THIN II ,"SYRING W-NDL,DISP,INSUL,0.5ML ",839,3050,3899.9,86071.72,1016,  ,2180,2792,61146.15,  ,707,N ,N ,N ,N 
ULTRA-THIN II ,"SYRINGE & NEEDLE,INSULIN,1 ML ",602,1787,2363.9,52854.57,644,  ,1010,1351.9,29949.74,  ,370,N ,N ,N ,N 
ULTRACET ,TRAMADOL HCL/ACETAMINOPHEN ,1218,4167,4975.2,986596.57,1107,  ,3601,4326.1,839186.48,  ,950,Y ,N ,N ,N 
ULTRACOMFORT ,"NEEDLES, INSULIN DISPOSABLE ",25,63,78.4,1460.31,26,  ,38,51.4,872.95,# ,,N ,N ,N ,N 
ULTRACOMFORT ,"SYRG-ND,INS,0.5/CONTAINER ",17,54,72,1235.26,19,  ,37,43.7,814.18,* ,,N ,N ,N ,N 
ULTRACOMFORT ,"SYRING W-NDL,DISP,INSUL,0.5ML ",13,23,27,450.08,12,* ,,,,* ,,N ,N ,N ,N 
ULTRACOMFORT ,"SYRINGE & NEEDLE,INSULIN,1 ML ",,26,32.2,584.96,,  ,12,18,308.03,* ,,N ,N ,N ,N 
ULTRACOMFORT ,"SYRNGE&NEEDLE,INSLN,1ML&SHARPS ",18,73,78.2,1271.02,18,  ,51,51,930.38,* ,,N ,N ,N ,N 
ULTRAM ,TRAMADOL HCL ,2969,10875,12829.4,3020792.99,2530,  ,8001,9630.3,2145692.35,  ,1941,Y ,N ,N ,N 
ULTRAM ER ,TRAMADOL HCL ,564,2450,3313.1,948681.35,493,  ,1692,2330.4,638135.79,  ,346,Y ,N ,N ,N 
ULTRAVATE ,HALOBETASOL PROPIONATE ,67,100,104.7,26545.35,73,# ,,,,# ,,N ,N ,N ,N 
ULTRAVATE X ,HALOBETASOL/LACTIC ACID ,56,92,92,25295.46,67,  ,73,73,20048.80,  ,53,N ,N ,N ,N 
ULTRESA ,LIPASE/PROTEASE/AMYLASE ,46,121,146,267375.22,44,  ,58,71.3,42217.25,  ,25,N ,N ,N ,N 
UMECTA ,UREA ,138,242,254,47198.17,156,  ,152,162,30804.99,  ,113,N ,N ,N ,N 
UMECTA PD ,UREA ,79,174,179.2,40310.82,130,  ,131,136.2,30162.44,  ,99,N ,N ,N ,N 
UNASYN ,AMPICILLIN SODIUM/SULBACTAM NA ,199,623,623,189261.46,194,  ,377,377,100525.60,  ,122,N ,Y ,N ,N 
UNIFINE PENTIPS ,"NEEDLES, INSULIN DISPOSABLE ",42290,229743,310650.1,6037539.82,71652,  ,161437,223648.9,4177597.95,  ,50397,N ,N ,N ,N 
UNIFINE PENTIPS PLUS ,"NEEDLES, INSULIN DISPOSABLE ",755,2256,3653.1,60669.95,1007,  ,1884,3104.3,50811.19,  ,833,N ,N ,N ,N 
UNIFINE PENTIPS PLUS ,"PEN NEEDLE, DIABETIC,DISP UNIT ",1641,3892,5585.2,115332.50,1754,  ,2595,3869,76969.49,  ,1193,N ,N ,N ,N 
UNIRETIC ,MOEXIPRIL/HYDROCHLOROTHIAZIDE ,118,460,680.4,52021.05,114,  ,436,652.4,49846.25,# ,,N ,N ,N ,N 
UNITHROID ,LEVOTHYROXINE SODIUM ,4837,26334,48647,391389.73,5789,  ,23426,44390.9,348972.36,  ,5183,N ,N ,N ,N 
UNIVASC ,MOEXIPRIL HCL ,226,1123,1664.9,165543.01,197,  ,1006,1512.6,150135.81,  ,181,N ,N ,N ,N 
UR N-C ,MTH/ME BLUE/SOD PHOS/PHEN/HYOS ,51,70,72.4,4553.10,54,  ,48,50.4,3514.94,  ,38,N ,N ,N ,N 
URAMAXIN ,UREA ,35,44,55.7,9855.52,38,# ,,,,# ,,N ,N ,N ,N 
URAMAXIN GT ,UREA ,18,23,27,6232.79,20,# ,,,,# ,,N ,N ,N ,N 
URAMAXIN GT ,UREA/EMOLLIENT COMBINATION #65 ,16,21,21,4960.61,18,# ,,,,# ,,N ,N ,N ,N 
UREA ,UREA ,12356,40946,42937.9,2178701.50,24712,  ,29801,31372.2,1537070.71,  ,18725,N ,N ,N ,N 
UREA ,UREA/LACTIC AC/ZN UNDECYLENATE ,20,32,32,4697.52,28,# ,,,,# ,,N ,N ,N ,N 
UREA ,UREA/LACTIC ACID/SALICYL ACID ,12,19,21,3203.17,17,# ,,,,# ,,N ,N ,N ,N 
URECHOLINE ,BETHANECHOL CHLORIDE ,27,76,112,44567.77,26,  ,48,80,31376.66,# ,,N ,N ,N ,N 
URELLE ,METHEN/M-BLUE/SAL/NA PHOS/HYOS ,289,687,733.9,210597.76,305,  ,490,518.9,137787.09,  ,239,N ,N ,N ,N 
URIBEL ,MTH/ME BLUE/SOD PHOS/PHEN/HYOS ,666,1460,1521.2,182571.52,771,  ,1063,1098.3,117681.47,  ,619,N ,N ,N ,N 
URIN D.S. ,MTH/ME BLUE/SOD PHOS/PHEN/HYOS ,312,434,438,6345.63,385,  ,312,316,4496.53,  ,277,N ,N ,N ,N 
UROCIT-K ,POTASSIUM CITRATE ,2177,7611,11164.2,1223328.42,2692,  ,6456,9655.2,1045902.25,  ,2257,N ,N ,N ,N 
UROGESIC-BLUE ,METHEN/SOD PHOS/METH BLUE/HYOS ,422,786,805.8,53616.97,500,  ,593,607.5,37012.15,  ,381,N ,N ,N ,N 
UROQID-ACID NO.2 ,METHEN MAND/NAPHOS M-B M-H ,,13,19.8,593.31,,# ,,,,# ,,N ,N ,N ,N 
UROXATRAL ,ALFUZOSIN HCL ,3176,13824,20792.3,5349387.84,3539,  ,12674,19280,4956951.57,  ,3271,N ,N ,N ,N 
URSO ,URSODIOL ,209,796,1211.7,321331.98,190,  ,737,1111,293832.69,  ,166,N ,N ,N ,N 
URSO FORTE ,URSODIOL ,202,937,1379.6,463662.32,183,  ,815,1220.1,409963.42,  ,154,N ,N ,N ,N 
URSODIOL ,URSODIOL ,44878,353408,501535.9,39828715.80,68387,  ,275195,404611.6,32171902.97,  ,52504,N ,N ,N ,N 
USTELL ,METHEN/M-BLUE/SAL/NA PHOS/HYOS ,721,1822,1938.5,182375.32,1031,  ,1424,1498.5,134859.21,  ,823,N ,N ,N ,N 
UTA ,METHEN/M-BLUE/SAL/NA PHOS/HYOS ,187,314,318.1,41327.05,218,  ,230,234.1,28366.14,  ,165,N ,N ,N ,N 
V-C FORTE ,MULTIVITAMINS WITH MIN NO.7/FA ,447,1787,3880.5,22364.81,504,  ,1700,3687.5,21344.32,  ,479,N ,N ,N ,N 
VAGIFEM ,ESTRADIOL ,47604,354841,585172.2,51912889.44,110374,  ,327008,546546.1,48147058.44,  ,101249,N ,N ,N ,N 
VALACYCLOVIR ,VALACYCLOVIR HCL ,236055,1249013,1444712.5,90901842.32,566835,  ,838210,981318.2,59523983.08,  ,440487,N ,N ,N ,N 
VALCHLOR ,MECHLORETHAMINE HCL ,14,25,28,133278.13,22,# ,,,,# ,,N ,N ,N ,N 
VALCYTE ,VALGANCICLOVIR HCL ,7062,63767,66843.8,168482699.66,17360,  ,19001,20423.2,50744508.26,  ,5355,N ,N ,N ,N 
VALIUM ,DIAZEPAM ,5105,15018,17349.1,4955773.49,4796,  ,11481,13475.1,3346719.41,  ,3826,N ,N ,N ,N 
VALPROATE SODIUM ,VALPROIC ACID (AS SODIUM SALT) ,50,254,254,55020.09,57,  ,59,59,4406.97,  ,18,N ,N ,N ,N 
VALPROIC ACID ,VALPROIC ACID ,21264,127003,155629.1,5383288.91,22434,  ,59376,77208.1,2290489.76,  ,11317,N ,N ,N ,N 
VALPROIC ACID ,VALPROIC ACID (AS SODIUM SALT) ,25145,276131,282652.1,6614191.06,36991,  ,140786,143499.4,2943951.12,  ,21900,N ,N ,N ,N 
VALSARTAN-HYDROCHLOROTHIAZIDE ,VALSARTAN/HYDROCHLOROTHIAZIDE ,170120,3231274,5155392.3,335099971.75,603821,  ,2877939,4685462.4,303977853.00,  ,542233,N ,N ,N ,N 
VALSTAR ,VALRUBICIN ,,15,16.6,244009.00,,  ,15,16.6,244009.00,* ,,N ,N ,N ,N 
VALTREX ,VALACYCLOVIR HCL ,3358,10238,13237.8,3931420.24,3134,  ,6006,8113.6,2234640.89,  ,2042,N ,N ,N ,N 
VALTURNA ,ALISKIREN/VALSARTAN ,18,34,34,3384.28,18,# ,,,,# ,,N ,N ,N ,N 
VANCOCIN HCL ,VANCOMYCIN HCL ,1677,2409,2488.4,3539203.46,1624,  ,1921,1996.4,2683740.26,  ,1287,N ,Y ,N ,N 
VANCOMYCIN ,"VANCOMYCIN IN DEXTROSE,ISO-OSM ",997,3698,3698,284192.06,1220,  ,2872,2872,200196.10,  ,959,N ,Y ,N ,N 
VANCOMYCIN HCL ,VANCOMYCIN HCL ,71771,345137,347738.2,121172041.73,115126,  ,255496,257818.7,94623781.15,  ,88462,N ,Y ,N ,N 
VANCOMYCIN HCL ,VANCOMYCIN HCL/D5W ,3363,14797,14797.8,2207515.69,4818,  ,10310,10310.8,1360636.84,  ,3571,N ,Y ,N ,N 
VANCOMYCIN-D5W ,VANCOMYCIN HCL/D5W ,502,1718,1718,65928.39,583,  ,1366,1366,50913.02,  ,477,N ,Y ,N ,N 
VANDAZOLE ,METRONIDAZOLE ,6428,10514,10805,291027.13,7964,  ,6371,6608.4,174719.85,  ,4791,N ,N ,N ,N 
VANIQA ,EFLORNITHINE HCL ,139,274,317.5,36464.29,140,  ,261,302.5,34788.17,# ,,N ,N ,N ,N 
VANISHPOINT ,"SYRING W-NDL,DISP,INSUL,0.5ML ",133,880,880,63388.30,470,  ,765,765,55104.77,  ,398,N ,N ,N ,N 
VANISHPOINT ,"SYRINGE & NEEDLE,INSULIN,1 ML ",377,2214,2269.1,147515.64,620,  ,1936,1968.7,126650.72,  ,543,N ,N ,N ,N 
VANOS ,FLUOCINONIDE ,3361,6598,6959.3,6127060.26,4454,  ,5646,5990.3,5202645.36,  ,3894,N ,N ,N ,N 
VANOXIDE-HC ,BENZOYL PEROXIDE/HYDROCORTISON ,16,24,24,1413.12,19,# ,,,,# ,,N ,N ,N ,N 
VANTAS ,HISTRELIN AC ,25,45,93,147148.58,44,# ,,,,# ,,N ,N ,N ,N 
VAQTA ,HEPATITIS A VIRUS VACCINE/PF ,1443,2097,2100.4,195525.44,1955,  ,1798,1800,171097.98,  ,1675,N ,N ,N ,N 
VARIVAX VACCINE ,VARICELLA VACCINE LIVE/PF ,848,1357,1368.7,148300.37,1134,  ,874,881.1,96711.03,  ,751,N ,N ,N ,N 
VASCAZEN ,OMEGA-3S/DHA/EPA/FISH OIL ,,14,24,2897.27,,  ,14,24,2897.27,* ,,N ,N ,N ,N 
VASCEPA ,ICOSAPENT ETHYL ,5245,40432,50706.9,7984187.57,13587,  ,32664,41549.2,6464081.82,  ,10966,N ,N ,N ,N 
VASCULERA ,DIOSMIN COMPLEX NO.1 ,96,304,384,31924.38,119,  ,278,358,29633.89,# ,,N ,N ,N ,N 
VASELINE PETROLEUM ,"PETROLATUM,WHITE ",,15,15,204.23,,  ,15,15,204.23,* ,,N ,N ,N ,N 
VASERETIC ,ENALAPRIL/HYDROCHLOROTHIAZIDE ,183,755,1276.3,163017.85,159,  ,706,1194.6,152865.39,# ,,N ,N ,N ,N 
VASOTEC ,ENALAPRIL MALEATE ,1861,8241,14209.6,2971265.17,1702,  ,7829,13587.6,2816449.05,  ,1612,N ,N ,N ,N 
VAYACOG ,PHOSPSERIN/OMEGA-3/DHA/EPA ,,22,24,1217.20,,  ,11,13,651.03,* ,,N ,N ,N ,N 
VECTIBIX ,PANITUMUMAB ,18,72,72,532297.18,18,  ,57,57,465593.61,# ,,N ,N ,N ,N 
VECTICAL ,CALCITRIOL ,2559,8505,9666.2,3335248.62,4276,  ,7147,8182,2643375.34,  ,3724,N ,N ,N ,N 
VELCADE ,BORTEZOMIB ,337,2288,2330.3,13192588.82,521,  ,1957,1998.3,11242029.76,  ,435,N ,N ,N ,N 
VELIVET ,DESOGESTREL-ETHINYL ESTRADIOL ,237,1295,1567.6,39972.61,205,  ,0,0,0.00,  ,0,N ,N ,N ,N 
VELTIN ,CLINDAMYCIN/TRETINOIN ,132,222,238,63416.24,135,  ,79,95,23652.99,  ,65,N ,N ,N ,N 
VEMAVITE-PRX 2 ,PNV66/IRON FUMARATE/FA/DSS/DHA ,14,42,42,1989.32,14,* ,,,,* ,,N ,N ,N ,N 
VENLAFAXINE HCL ,VENLAFAXINE HCL ,120652,1025917,1335136.7,44443117.29,207138,  ,673265,920317.8,29064967.09,  ,135949,N ,N ,N ,N 
VENLAFAXINE HCL ER ,VENLAFAXINE HCL ,214361,3908616,5214790.5,162805646.17,607281,  ,2272573,3280745.1,95766076.07,  ,375679,N ,N ,N ,N 
VENOFER ,IRON SUCROSE COMPLEX ,33,134,146.8,41235.04,62,# ,,,,# ,,N ,N ,N ,N 
VENTAVIS ,ILOPROST TROMETHAMINE ,21,91,91,1308137.22,22,  ,55,55,757975.52,# ,,N ,N ,N ,N 
VENTOLIN HFA ,ALBUTEROL SULFATE ,263253,2564929,2836961,126190382.15,1036613,  ,1700137,1904049.9,84480281.04,  ,721443,N ,N ,N ,N 
VERAMYST ,FLUTICASONE FUROATE ,21657,64087,84238.3,9179062.10,27068,  ,48138,65335,7065503.43,  ,21009,N ,N ,N ,N 
VERAPAMIL ER ,VERAPAMIL HCL ,177194,2544945,4348061.2,69880713.64,452044,  ,2198695,3869332,61893069.57,  ,395200,N ,N ,N ,N 
VERAPAMIL ER PM ,VERAPAMIL HCL ,19434,108679,185596.8,11780387.97,20781,  ,96474,168757.1,10692123.65,  ,18418,N ,N ,N ,N 
VERAPAMIL HCL ,VERAPAMIL HCL ,73723,449857,712238,14069203.48,92680,  ,359643,592049.3,12053421.39,  ,74511,N ,N ,N ,N 
VERDESO ,DESONIDE ,330,600,673.7,282327.01,385,  ,519,585.7,243022.12,  ,330,N ,N ,N ,N 
VEREGEN ,SINECATECHINS ,490,876,899.1,611565.30,534,  ,396,407.5,262239.24,  ,283,N ,N ,N ,N 
VERELAN ,VERAPAMIL HCL ,334,1666,2742.7,562354.03,300,  ,1529,2571.6,526738.46,  ,280,N ,N ,N ,N 
VERELAN PM ,VERAPAMIL HCL ,403,2200,3174,582395.57,362,  ,2055,2991,543124.44,  ,341,N ,N ,N ,N 
VERIPRED 20 ,PREDNISOLONE SOD PHOSPHATE ,39,52,52.1,3372.30,45,  ,31,31.1,2314.84,  ,26,N ,N ,N ,N 
VESICARE ,SOLIFENACIN SUCCINATE ,140739,2202556,2915744.6,554031434.87,447639,  ,1848035,2485128.1,469377703.80,  ,383963,N ,N ,N ,N 
VESTURA ,ETHINYL ESTRADIOL/DROSPIRENONE ,357,787,1032.6,57304.91,344,  ,0,0,0.00,  ,0,N ,N ,N ,N 
VEXOL ,RIMEXOLONE ,1078,4397,5786.1,276957.25,1898,  ,3909,5160.9,244579.23,  ,1733,N ,N ,N ,N 
VFEND ,VORICONAZOLE ,188,493,524.9,1399243.06,185,  ,309,324.9,886790.44,  ,119,N ,N ,N ,N 
VFEND IV ,VORICONAZOLE ,150,444,445,355875.82,148,  ,335,336,119300.30,  ,117,N ,N ,N ,N 
VGO 20 ,"SUB-Q INSULIN DEVICE, 20 UNIT ",628,2778,3131.1,673913.34,909,  ,1864,2162.1,464130.83,  ,602,N ,N ,N ,N 
VGO 30 ,"SUB-Q INSULIN DEVICE, 30 UNIT ",672,2699,3023.6,655781.15,966,  ,1846,2100.6,454258.35,  ,637,N ,N ,N ,N 
VGO 40 ,"SUB-Q INSULIN DEVICE, 40 UNIT ",803,4399,5062.5,1100829.37,1379,  ,2673,3147,679606.71,  ,806,N ,N ,N ,N 
VIAGRA ,SILDENAFIL CITRATE ,43259,327404,364987.1,54781732.19,88692,  ,295664,331170.2,49984623.46,  ,81507,N ,N ,N ,N 
VIBRAMYCIN ,DOXYCYCLINE CALCIUM ,1426,2694,2836.5,323894.95,1596,  ,1946,2064.1,204528.85,  ,1194,N ,Y ,N ,N 
VIBRAMYCIN ,DOXYCYCLINE HYCLATE ,178,307,414,84363.65,178,  ,248,349,71015.42,  ,149,N ,Y ,N ,N 
VIBRAMYCIN ,DOXYCYCLINE MONOHYDRATE ,266,489,502.4,55750.86,268,  ,348,354,36516.43,  ,198,N ,Y ,N ,N 
VICODIN ,HYDROCODONE/ACETAMINOPHEN ,34025,68923,70641.6,4489109.91,48578,  ,56060,57620.7,3621109.50,  ,40060,Y ,N ,N ,N 
VICODIN ES ,HYDROCODONE/ACETAMINOPHEN ,18523,44597,47958.7,4960383.20,25358,  ,31256,33882.5,3377322.75,  ,18576,Y ,N ,N ,N 
VICODIN HP ,HYDROCODONE/ACETAMINOPHEN ,3715,9308,9954.3,1954616.19,3736,  ,5343,5867.7,1141458.34,  ,2319,Y ,N ,N ,N 
VICOPROFEN ,HYDROCODONE/IBUPROFEN ,157,681,782.8,258551.67,130,  ,380,440.8,131078.05,  ,82,Y ,N ,N ,N 
VICTOZA 2-PAK ,LIRAGLUTIDE ,34072,226573,266394.6,86382064.44,62987,  ,155695,186798.9,60338005.30,  ,42904,N ,N ,N ,N 
VICTOZA 3-PAK ,LIRAGLUTIDE ,43267,421138,600059.1,269137881.84,105361,  ,293851,437704.8,194208300.80,  ,74534,N ,N ,N ,N 
VICTRELIS ,BOCEPREVIR ,1334,7969,8001,45099037.86,1967,  ,1855,1866.1,10420741.53,  ,447,N ,N ,N ,N 
VIDAZA ,AZACITIDINE ,112,685,688.6,3972106.02,154,  ,649,652.6,3774030.33,# ,,N ,N ,N ,N 
VIDEX ,DIDANOSINE ,19,118,118.3,25980.34,18,  ,20,20,3848.33,* ,,N ,N ,N ,N 
VIDEX EC ,DIDANOSINE ,95,298,332,96652.28,84,  ,65,81,28565.36,  ,19,N ,N ,N ,N 
VIGAMOX ,MOXIFLOXACIN HCL ,51012,771763,775847.5,80223393.75,520598,  ,712573,716277.9,73970338.49,  ,482240,N ,N ,N ,N 
VIIBRYD ,VILAZODONE HYDROCHLORIDE ,31084,261526,298028.5,42230363.71,52582,  ,110514,133793.4,18518075.97,  ,23561,N ,N ,N ,N 
VIMOVO ,NAPROXEN/ESOMEPRAZOLE MAG ,12350,58957,69165.2,7280884.13,19765,  ,45141,53926.9,5624196.01,  ,15448,N ,N ,N ,N 
VIMPAT ,LACOSAMIDE ,23599,327100,354677.3,174652670.44,36972,  ,86533,96780.9,40547598.56,  ,11133,N ,N ,N ,N 
VINBLASTINE SULFATE ,VINBLASTINE SULFATE ,17,54,54,3829.57,19,  ,32,32,2445.95,* ,,N ,N ,N ,N 
VINCASAR PFS ,VINCRISTINE SULFATE ,27,126,130.4,3518.72,37,# ,,,,# ,,N ,N ,N ,N 
VINCRISTINE SULFATE ,VINCRISTINE SULFATE ,63,295,295.4,3441.78,92,  ,255,255,2879.83,  ,80,N ,N ,N ,N 
VINORELBINE TARTRATE ,VINORELBINE TARTRATE ,75,398,403.8,115018.12,112,  ,336,341.8,100126.61,  ,89,N ,N ,N ,N 
VIOKACE ,LIPASE/PROTEASE/AMYLASE ,368,961,1114,831120.96,371,  ,546,653.8,430801.20,  ,227,N ,N ,N ,N 
VIORELE ,DESOG-E.ESTRADIOL/E.ESTRADIOL ,805,3781,4514.3,180453.27,714,* ,,,,* ,,N ,N ,N ,N 
VIRACEPT ,NELFINAVIR MESYLATE ,1831,16691,17716.2,14702313.50,1878,  ,5154,5722.9,4733016.84,  ,596,N ,N ,N ,N 
VIRAMUNE ,NEVIRAPINE ,764,4310,4645.8,2703820.60,829,  ,1248,1400,825328.80,  ,228,N ,N ,N ,N 
VIRAMUNE XR ,NEVIRAPINE ,1841,29702,31979.8,19235696.39,3242,  ,7229,8085,4839005.03,  ,823,N ,N ,N ,N 
VIRASAL ,SALICYLIC ACID ,25,27,27.1,3852.74,25,# ,,,,# ,,N ,N ,N ,N 
VIREAD ,TENOFOVIR DISOPROXIL FUMARATE ,11439,162434,175964.7,133059807.72,20608,  ,57359,65366.3,51396524.88,  ,7556,N ,N ,N ,N 
VIROPTIC ,TRIFLURIDINE ,105,140,151.1,25114.11,108,  ,120,131.1,21614.29,  ,90,N ,N ,N ,N 
VIRT-PN ,PNV W-CA #40/IRON FUM/FA CMB#1 ,79,172,250.3,10679.43,75,  ,38,59,2453.93,  ,14,N ,N ,N ,N 
VIRT-PN DHA ,PNV COMBO#47/IRON/FA #1/DHA ,97,305,419,22547.67,91,  ,12,20,1047.80,* ,,N ,N ,N ,N 
